TextID;Segment_nature;Segment_set;PairID;Segment;Topic;URL;URL_ID
289;naturally occurring;SetB;198;Ansiedade ‚ um sentimento vago e desagrad vel de medo, apreensÆo, caracterizado por tensÆo ou desconforto derivado de antecipa‡Æo de perigo, de algo desconhecido ou estranho.;Psychology;http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462000000600006;180
290;naturally occurring;SetB;199;Mecƒnica ‚ o ramo da f¡sica que compreende o estudo e an lise do movimento e repouso dos corpos e sua evolu‡Æo no tempo.;Physics;http://engenhariacotidiana.com/conceitos-da-fisica-conheca-os-principais/;191
291;naturally occurring;SetB;200;O eletromagnetismo, em especial, refere-se … teoria unificada desenvolvida por James Maxwell para explicar a rela‡Æo direta entre eletricidade e magnetismo;Physics;http://engenhariacotidiana.com/conceitos-da-fisica-conheca-os-principais/;191
292;naturally occurring;SetB;201;Ondas eletromagn‚ticas: sÆo resultado da combina‡Æo de campo el‚trico com campo magn‚tico.;Physics;https://brasilescola.uol.com.br/fisica/ondas.htm;189
293;naturally occurring;SetB;202;Para a F¡sica, a onda ‚ uma perturba‡Æo que se propaga no espa‡o ou em qualquer outro meio;Physics;https://brasilescola.uol.com.br/fisica/ondas.htm;189
294;naturally occurring;SetB;203;O conjunto de posi‡äes sucessivas ocupadas por um m¢vel no decorrer do tempo pode ser chamado de trajet¢ria;Physics;https://www.estudopratico.com.br/conceito-de-trajetoria-cinematica/;186
295;naturally occurring;SetB;204;RegressÆo, segundo o psicanalista Sigmund Freud, ‚ um mecanismo de defesa que leva … reversÆo tempor ria ou a longo prazo do ego para um est gio anterior de desenvolvimento, em vez de lidar com os impulsos inaceit veis de um modo mais adaptivo. ;Psychology;https://pt.wikipedia.org/wiki/Regress%C3%A3o_(psicologia);183
296;naturally occurring;SetB;205;Espa‡o ‚ definido com[o] sendo a medida do comprimento da trajet¢ria do corpo em movimento (m¢vel).;Physics;https://fisicapassoapassojp.blogspot.com/2012/06/conceitos-basicos.html;196
297;naturally occurring;SetB;206;Um corpo estar  em movimento sempre que mudar de posi‡Æo, no decorrer do tempo, em rela‡Æo a um referencial adotado;Physics;https://fisicapassoapassojp.blogspot.com/2012/06/conceitos-basicos.html;196
298;naturally occurring;SetB;207;Com a finalidade de tornar mais precisa a an lise dos movimentos, podemos usar como referencial um sistema de coordenadas cartesianas, que provavelmente vocˆ viu nas aulas de Matem tica;Physics;https://fisicapassoapassojp.blogspot.com/2012/06/conceitos-basicos.html;196
299;naturally occurring;SetB;208;e em repouso, sempre que sua posi‡Æo se mantiver a mesma (constante) no decorrer do tempo em rela‡Æo ao referencial que foi adotado.;Physics;https://fisicapassoapassojp.blogspot.com/2012/06/conceitos-basicos.html;196
300;naturally occurring;SetB;209;Em F¡sica dizemos m¢vel para qualquer corpo que muda de posi‡Æo no decorrer do tempo, em rela‡Æo a um determinado referencial adotado.;Physics;https://fisicapassoapassojp.blogspot.com/2012/06/conceitos-basicos.html;196
301;manually constructed;SetC;3;For‡as de contato sÆo for‡as que agem quando um corpo entra em contato direto com outro.;Physics;Researchers;None
302;manually constructed;SetC;4;For‡as de campo sÆo for‡as que agem entre dois corpos … distƒncia, sem contato f¡sico entre eles.;Physics;Researchers;None
303;manually constructed;SetC;6;A fecunda‡Æo ‚ a uniÆo de dois gametas, o masculino e o feminino, para formar o zigoto, ou seja, o embriÆo.;Biology;Researchers;None
304;manually constructed;SetC;7;Muta‡Æo ‚ qualquer mudan‡a no material gen‚tico que pode ser herdada.;Biology;Researchers;None
305;manually constructed;SetC;12;O vitiligo ‚ uma doen‡a que causa manchas na pele e na mucosas.;Biology;Researchers;None
306;manually constructed;SetC;13;O vitiligo ‚ uma doen‡a autoimune, ou seja, o corpo ataca a si pr¢prio.;Biology;Researchers;None
307;manually constructed;SetC;15;Quando mais da metade do corpo sofre despigmenta‡Æo na pele, ‚ poss¡vel que se indique a despigmenta‡Æo total da pele.;Biology;Researchers;None
308;manually constructed;SetC;16;A pareidolia ‚ uma imagem criada a partir de percep‡äes reais, com base em elementos sensoriais que nÆo sÆo precisos.;Psychology;Researchers;None
309;manually constructed;SetC;17;Os asteroides sÆo corpos celestes formados de metal que possuem uma ¢rbita ao redor do sol. Eles nÆo possuem tamanho suficiente para serem classificados como planetas.;Physics;Researchers;None
310;manually constructed;SetC;19;Sapr¢fitos sÆo microorganismos que se alimentam de substƒncias orgƒnicas.;Biology;Researchers;None
311;manually constructed;SetC;20;Os heter¢trofos sÆo seres vivos que nÆo sÆo capazes de produzir seu pr¢prio alimento, por isso necessitam obter seu alimento de fontes externas.;Biology;Researchers;None
312;manually constructed;SetC;21;A acat¡sia ‚ uma inquieta‡Æo que faz o paciente se mexer o tempo todo.;Biology;Researchers;None
313;manually constructed;SetC;23;O paciente costuma levantar toda hora, e se mover de forma repetitiva.;Biology;Researchers;None
314;manually constructed;SetC;25;O paciente costuma levantar toda hora, e se mover repetitivamente.;Biology;Researchers;None
315;manually constructed;SetC;26;A mitose ‚ um processo em que uma c‚lula gera outras duas com um n£cleo cada uma.;Biology;Researchers;None
316;manually constructed;SetC;27;A mitose possui quatro fases: pr¢fase, met fase, an fase e tel¢fase. ;Biology;Researchers;None
317;manually constructed;SetC;28;A radioterapia ‚ um tratamento para o cƒncer que usa a radia‡Æo para destruir as c‚lulasÿdoentes.;Biology;Researchers;None
318;manually constructed;SetC;35;As prote¡nas, que participam da maioria das fun‡äes biol¢gicas, formam todos os seres vivos.;Biology;Researchers;None
319;manually constructed;SetC;37;Os amino cidos formam as prote¡nas por meio de liga‡äes pept¡dicas.;Biology;Researchers;None
320;manually constructed;SetC;38;As prote¡nas conjugadas sÆo prote¡nas que liberam amino cidos e um grupo prost‚tico, ou seja, um radical nÆo pept¡dico.;Biology;Researchers;None
321;manually constructed;SetC;39;As prote¡nas derivadas nÆo sÆo encontradas na natureza. Elas sÆo obtidas a partir de processos de degrada‡Æo de prote¡nas simples ou conjugadas.;Biology;Researchers;None
322;manually constructed;SetC;40;O DNA, ou  cido desoxirribonucleico, ‚ um conjunto de mol‚culas que armazenam o material gen‚tico dos seres vivos.;Biology;Researchers;None
323;manually constructed;SetC;41;O gineceu ‚ o aparelho genital feminino e ‚ formado pelos carpelos.;Biology;Researchers;None
324;manually constructed;SetC;42;O androceu ‚ o aparelho genital masculino e ‚ formado pelos estames.;Biology;Researchers;None
325;manually constructed;SetC;43;Os anticorpos sÆo prote¡nas que protegem o organismo.;Biology;Researchers;None
326;manually constructed;SetC;48;As art‚rias sÆo os vasos sangu¡neos que levam o sangue para todas as partes do corpo.;Biology;Researchers;None
327;manually constructed;SetC;50;As veias sÆo vasos sangu¡neos que transportam sangue rico em CO2 do corpo para o cora‡Æo.;Biology;Researchers;None
328;manually constructed;SetC;51;O daltonismo ‚ uma altera‡Æo da visÆo na qual a pessoa ‚ incapaz de distinguir algumas cores, especialmente vermelho e verde.;Biology;Researchers;None
329;manually constructed;SetC;53;Existem trˆs tipos de daltonismo.;Biology;Researchers;None
330;manually constructed;SetC;54;Na pleiotropia, um gene ‚ capaz de influenciar mais de uma caracter¡stica gen‚tica.;Biology;Researchers;None
331;manually constructed;SetC;55;O grande poder de destrui‡Æo da bomba nuclear foi observado em Hiroshima e Nagasaki.;Physics;Researchers;None
332;manually constructed;SetC;58;Enzimas de restri‡Æo atuam em sequˆncias de bases espec¡ficas, cortando as fitas de DNA em determinados locais.;Biology;Researchers;None
333;manually constructed;SetC;59;As enzimas de restri‡Æo sÆo espec¡ficas, logo fragmentos iguais de DNA sÆo cortados sempre nos mesmos pontos.;Biology;Researchers;None
334;manually constructed;SetC;60;A 1 ¦ lei de Newton diz que um corpo em movimento cont¡nuo ir  continuar em seu movimento a menos que uma for‡a externa aja sobre ele.;Physics;Researchers;None
335;manually constructed;SetC;61;A sinaliza‡Æo celular ‚ a maneira pela qual as c‚lulas se comunicam entre si para determinar as atividades celulares.;Biology;Researchers;None
336;manually constructed;SetC;62;O transtorno do d‚ficit de aten‡Æo e hiperatividade (TDAH) ‚ uma condi‡Æo caracterizada por d‚fict de aten‡Æo e hiperatividade.;Psychology;Researchers;None
337;manually constructed;SetC;64;Em crian‡as que nÆo possuem c‚lulas T, a s¡ndrome de DiGeorge ‚ fatal, exceto se for realizado um transplante de timo.;Biology;Researchers;None
338;manually constructed;SetC;65;Oÿtranstorno obsessivo compulsivoÿ(TOC) ‚ diagnosticado quando as manias alcan‡am um n¡vel insustent vel e incontrol vel.;Psychology;Researchers;None
339;manually constructed;SetC;67;A n¡vel mundial, a esquizofrenia afeta cerca de 1% da popula‡Æo.;Psychology;Researchers;None
340;manually constructed;SetC;69;Apesar de que nÆo se conhece a causa exata da esquizofrenia, ela tem fatores biol¢gicos fortes, nÆo sendo causada por fatores sociais.;Psychology;Researchers;None
341;manually constructed;SetC;70;A chance de um gˆmeo adquirir essa doen‡a ‚ de 50% se o outro gˆmeo j  a possuir.;Psychology;Researchers;None
342;manually constructed;SetC;71;Eventos estressantes como a perda de um emprego ou o t‚rmino de uma rela‡Æo amorosa podem causar esses sintomas.;Psychology;Researchers;None
343;manually constructed;SetC;72;Pessoas que sofreram esquizofrenia em idade avan‡ado e que tinham bom desempenho antes da doen‡a possuem maior risco de cometer suic¡dio, por‚m tamb‚m possuem maior chance de recupera‡Æo. ;Psychology;Researchers;None
344;manually constructed;SetC;73;Quanto mais r pido for o in¡cio do tratamento, mais eficientes os resultados.;Psychology;Researchers;None
345;manually constructed;SetC;74;Se nÆo for feito o tratamento com medicamentos, entre 70% e 80% dos pacientes apresentam outro epis¢dio nos doze meses seguintes.;Psychology;Researchers;None
346;manually constructed;SetC;75;Na maioria dos casos, o uso cont¡nuo de medicamentos reduz os sintomas e essa porcentagem para cerca de 30%.;Psychology;Researchers;None
347;manually constructed;SetC;76;Apenas uma porcentagem pr¢xima de 15% das pessoas que sofrem de esquizofrenia ‚ capaz de ter o mesmo desempenho de antes da doen‡a.;Psychology;Researchers;None
348;manually constructed;SetC;79;Na endocardite infecciosa e na nÆo infecciosa ocorre a forma‡Æo de co gulos sangu¡neos que podem se desprender da parede do cora‡Æo, formando ˆmbolos, e obstruir uma art‚ria.;Biology;Researchers;None
349;manually constructed;SetC;81;Uma das caracter¡sticas do transtorno da personalidade narcisista ‚ uma visÆo exagerada de si mesmo (grandiosidade).;Psychology;Researchers;None
350;manually constructed;SetC;84;O m‚dico diagnostica a fobia social se a pessoa apresenta muito medo ou ansiedade por pelo menos seis meses.;Psychology;Researchers;None
351;manually constructed;SetC;85;Agorafobia ‚ o medo de estar preso em um lugar ou situa‡Æo se a pessoa ficar ansiosa.;Psychology;Researchers;None
352;manually constructed;SetC;86;A  pessoa pode evitar essas situa‡äes ou suportar elas se ficar angustiada.;Psychology;Researchers;None
353;manually constructed;SetC;87;No transtorno de estresse agudo (TEA), por um breve per¡odo, lembran‡as invadem a mente de pacientes ap¢s um evento traum tico.;Psychology;Researchers;None
354;manually constructed;SetC;88;No transtorno de estresse p¢s-traum tico (TEPT), lembran‡as invadem repetidamente a mente de pacientes ap¢s um evento traum tico.;Psychology;Researchers;None
355;manually constructed;SetC;89;O Transtorno de estresse p¢s-traum tico (TEPT) pode ser uma consequˆncia do transtorno de estresse a agudo (TEP) ou ocorrer por si s¢, at‚ seis meses depois do trauma. ;Psychology;Researchers;None
356;manually constructed;SetC;90;Os pacientes podem, em casos mais raros, reviver os eventos como flashbacks e reagir da mesma forma que fizeram da primeira vez.;Psychology;Researchers;None
357;manually constructed;SetC;91;Um dos efeitos negativos sobre o pensamento e o humor ‚ a pessoa nÆo se lembrar de grande parte do trauma.;Psychology;Researchers;None
358;manually constructed;SetC;92;Na terapia EMDR, os olhos da pessoa seguem os dedos do m‚dico enquanto ela imagina estar revivendo o trauma.;Psychology;Researchers;None
359;manually constructed;SetC;93;Um transtorno de personalidade paranoica pode causar o transtorno delirante.;Psychology;Researchers;None
360;manually constructed;SetC;94;As pessoas com transtorno delirante costumam conviver normalmente com os outros, exceto quando os del¡rios influenciam seu comportamento.;Psychology;Researchers;None
361;manually constructed;SetC;95;O diagn¢stico, que se baseia no hist¢rico e nos sintomas, ocorre ap¢s considerar outros fatores que podem causar os del¡rios.;Psychology;Researchers;None
362;manually constructed;SetC;96;O m‚dico avalia o risco que o paciente oferece, especialmente o risco de colocar em pr tica os del¡rios.;Psychology;Researchers;None
363;manually constructed;SetC;98;A maior parte das pessoas pode continuar trabalhando.;Psychology;Researchers;None
364;manually constructed;SetC;99;O objetivo do tratamento ‚ criar uma boa rela‡Æo entre m‚dico e paciente.;Psychology;Researchers;None
365;manually constructed;SetC;100;Nesse dist£rbio psiqui trico, o foco das preocupa‡äes ‚ geral e pode saltar de um assunto a outro.;Psychology;Researchers;None
366;manually constructed;SetC;101;Um ataque de pƒnico ‚ um breve per¡odo em que a pessoa sente ang£stica, ansiedade ou medo intenso, que se inicia subitamente e possui sintomas f¡sicos e/ou emocionais.;Psychology;Researchers;None
367;manually constructed;SetC;102;A s¡ndrome do pƒnico envolve ataques de pƒnico repetidos, al‚m de preocupa‡Æo sobre futuras amea‡as e ‚ acompanhado de altera‡äes no comportamento visando se proteger de um novo ataque.;Psychology;Researchers;None
368;manually constructed;SetC;104;Mudan‡as de comportamento causados por ataques de pƒnico, como evitar situa‡äes que poderiam provoc -lo.;Psychology;Researchers;None
369;manually constructed;SetC;105;Algumas pessoas sÆo capazes de se recuperar do ataque de pƒnico sem tratamento, mas em outras os ataques ora melhoram, ora pioram ao longo dos anos.;Psychology;Researchers;None
370;manually constructed;SetC;106;Alguns indiv¡duos sÆo capazes de retornar ao local onde tiveram um ataque de pƒnico para se tratarem.;Psychology;Researchers;None
371;manually constructed;SetC;107;No entanto, medicamentos e psicoterapia podem ser necess rios se o indiv¡duo teve ataques frequentes e mudou seu comportamento para evitar novos ataques. ;Psychology;Researchers;None
372;manually constructed;SetC;110;Na imunidade adquirida, os linf¢citos B e T aprendem a atacar o invasor ap¢s o primeiro contato com ele, sendo mais eficazes se encontrarem novamente o mesmo invasor.;Biology;Researchers;None
373;manually constructed;SetC;111;Os fag¢citos comem as mol‚culas consideradas invasoras.;Biology;Researchers;None
374;manually constructed;SetC;113;Ap¢s a destrui‡Æo do invasor, a maior parte dos gl¢bulos brancos se autodestroem e sÆo ingeridos por outras c‚lulas.;Biology;Researchers;None
375;manually constructed;SetC;114;Infec‡äes frequentes graves de longa dura‡Æo podem levar ao desenvolvimento de uma doen‡a autoimune ou de um cƒncer.;Biology;Researchers;None
376;manually constructed;SetC;116;A desnutri‡Æo, que afeta idosos com frequˆncia, prejudica o sistema imunol¢gico.;Biology;Researchers;None
377;manually constructed;SetC;117;A ataxia-telangiectasia ‚ uma doen‡a cujos sintomas sÆo descoordena‡Æo motora, dilata‡Æo capilar e imunodeficiˆncia, aumentando a susceptibilidade a infec‡äes.;Biology;Researchers;None
378;manually constructed;SetC;119;Alguns tipos de anticorpos (IgA e IgE) muitas vezes apresentam baixas concentra‡äes no sangue.;Biology;Researchers;None
379;manually constructed;SetC;121;Altera‡äes no sistema end¢crino podem causar anormalidades como test¡culos pequenos, infertilidade e diabetes.;Biology;Researchers;None
380;manually constructed;SetC;122;As infec‡äes pulmonares e dos seios nasais que reaparecem podem provocar pneumonias e doen‡as pulmonares cr“nicas.;Biology;Researchers;None
381;manually constructed;SetC;123;Se os resultados dos exames indicarem anormalidades nos resultados de exames, os m‚dicos podem efetuar testes para confirmar os resultados.;Biology;Researchers;None
382;manually constructed;SetC;124;Para evitar infec‡äes, m‚dicos utilizam antibi¢ticos e repäem imunoglobulinas no sangue.;Biology;Researchers;None
383;manually constructed;SetC;125;A reflexÆo da luz ‚ a incidˆncia de luz sobre uma superf¡cie e seu retorno ao ponto de origem.;Physics;Researchers;None
384;manually constructed;SetC;126;Condu‡Æo t‚rmica ‚ a transferˆncia de energia de mol‚cula em mol‚cula causada por sua agita‡Æo.;Physics;Researchers;None
385;manually constructed;SetC;127;Quando se segura uma barra de ferro perto do fogo, logo se percebe que a temperatura aumenta na extremidade da mÆo.;Physics;Researchers;None
386;manually constructed;SetC;128;Primeiro, as mol‚culas perto do fogo aumentam sua temperatura, depois o calor ‚ transmitido de mol‚cula em mol‚cula at‚ aquelas mais distantes do fogo, at‚ que todo o objeto fique aquecido.;Physics;Researchers;None
387;manually constructed;SetC;129;Alguns materiais conduzem calor melhor que outros, pois possuem melhor condu‡Æo t‚rmica.;Physics;Researchers;None
388;manually constructed;SetC;130;Esse processo ocorre de forma mais eficiente em materiais como os metais, que conduzem bem o calor.;Physics;Researchers;None
389;manually constructed;SetC;131;Nas substƒncias isolantes, como borracha ou lÆ, esse processo ‚ bem lento.;Physics;Researchers;None
390;manually constructed;SetC;132;A convec‡Æo ‚ o tipo de propaga‡Æo de calor entre gases e l¡quidos.;Physics;Researchers;None
391;manually constructed;SetC;133;A convec‡Æo ‚ a transferˆncia de calor que ocorre nos fluidos causado pelas diferen‡as de densidade entre as partes que formam o sistema.;Physics;Researchers;None
392;manually constructed;SetC;134;Os alimentos da geladeira sÆo resfriados dessa maneira.;Physics;Researchers;None
393;manually constructed;SetC;135;O congelador fica na parte de cima da geladeira porque o ar quente ‚ menos denso que o ar frio.;Physics;Researchers;None
394;manually constructed;SetC;136;A irradia‡Æo ‚ a transferˆncia de calor atrav‚s de ondas eletromagn‚ticas.;Physics;Researchers;None
395;manually constructed;SetC;137;A radia‡Æo t‚rmica, ou irradia‡Æo, ‚ uma forma de transferir calor utilizando ondas eletromagn‚ticas.;Physics;Researchers;None
396;manually constructed;SetC;138;A condu‡Æo, a convec‡Æo e a irradia‡Æo ocorrem em meios materiais, mas a irradia‡Æo tamb‚m pode ocorrer no v cuo.;Physics;Researchers;None
397;manually constructed;SetC;139;A condu‡Æo e a convec‡Æo precisam de um meio material para ocorrer, mas a irradia‡Æo pode ocorrer sem um meio material, ou seja, no v cuo.;Physics;Researchers;None
398;manually constructed;SetC;140; dessa maneira que o sol aquece a Terra todo dia e a garrafa t‚rmica mant‚m o caf‚ quentinho dentro dela.;Physics;Researchers;None
399;manually constructed;SetC;141;A corrente el‚trica ocorre quando as part¡culas que possuem carga se movem de modo ordenado.;Physics;Researchers;None
400;manually constructed;SetC;142;A eletrost tica estuda cargas el‚tricas que nÆo possuem movimento e explica a carga el‚trica, o campo el‚trico e o potencial el‚trico.;Physics;Researchers;None
401;manually constructed;SetC;143;A eletrost tica estuda as cargas el‚tricas em repouso e como elas interagem entre si.;Physics;Researchers;None
402;manually constructed;SetC;144;A eletrodinƒmica estuda cargas el‚tricas que possuem movimento e explica a corrente el‚trica, os resistores e os capacitores.;Physics;Researchers;None
403;manually constructed;SetC;145;A eletrodinƒmica estuda cargas el‚tricas em movimento.;Physics;Researchers;None
404;manually constructed;SetC;146;O eletromagnetismo estuda os efeitos produzidos por cargas el‚tricas, como a corrente el‚trica e o campo magn‚tico.;Physics;Researchers;None
405;manually constructed;SetC;147;O eletromagnetismo estuda a forma como a eletricidade se relaciona com o magnetismo.;Physics;Researchers;None
406;manually constructed;SetC;148;A corrente el‚trica ‚ o movimento ordenado de el‚trons entre o polo positivo e o negativo em um condutor met lico.;Physics;Researchers;None
407;manually constructed;SetC;149;A corrente el‚trica ‚ o movimento de el‚trons que ocorre em um material condutor.;Physics;Researchers;None
408;manually constructed;SetC;150;Em um circuito el‚trico, os el‚trons percorrem um caminho fechado at‚ voltar ao ponto de origem e geram uma corrente el‚trica..;Physics;Researchers;None
409;manually constructed;SetC;151;A tensÆo el‚trica, ou diferen‡a de potencial, ‚ a diferen‡a entre a energia potencial de dois pontos.;Physics;Researchers;None
410;manually constructed;SetC;152;Um imÆ cria um campo magn‚tico, que pode ser detectado com uma b£ssola ou limalhas de ferro.;Physics;Researchers;None
411;manually constructed;SetC;153;Na corrente cont¡nua as cargas el‚tricas possuem sempre o mesmo sentido, ou seja, do polo positivo para o negativo.;Physics;Researchers;None
412;manually constructed;SetC;154;A corrente alternada ocorre quando as cargas el‚tricas se movimentam em sentidos opostos alternadamente.;Physics;Researchers;None
413;manually constructed;SetC;155;O Efeito Joule ‚ um fen“meno f¡sico que ocorre quando energia el‚trica se transforma em energia t‚rmica (calor).;Physics;Researchers;None
414;manually constructed;SetC;159;O tratamento da s¡ndrome de Ch‚diak-Higashi envolve antibi¢ticos para tentar prevenir infec‡äes e interferon gama para restaurar fun‡äes do sistema imunol¢gico.;Biology;Researchers;None
415;manually constructed;SetC;160;Algumas vezes, o uso de corticosteroides e a remo‡Æo do ba‡o trazem um al¡vio tempor rio dos sintomas. ;Biology;Researchers;None
416;manually constructed;SetC;164;A  candid¡ase mucocutƒnea cr“nica e causada por uma ou duas muta‡äes de algum gene que podem causar a doen‡a.;Biology;Researchers;None
417;manually constructed;SetC;168;Os m‚dicos buscam, em primeiro lugar, causas comuns para infec‡äes por Candida, como diabetes ou antibi¢ticos. Se nÆo for encontrado qualquer fator de risco, ser  diagnosticada candid¡ase mucocutƒnea cr“nica.;Biology;Researchers;None
418;manually constructed;SetC;169;Em geral, um f rmaco antif£ngico que ‚ aplicado sobre a pele ‚ utilizado para tratar as infec‡äes.;Biology;Researchers;None
419;manually constructed;SetC;171;A doen‡a ‚ herdada de forma autoss“mica e recessiva.;Biology;Researchers;None
420;manually constructed;SetC;174;Em bebˆs em estado grave, as infec‡äes se desenvolvem nos tecidos moles, tornam-se recorrentes ou pioram at‚ que o tecido morra. Com isso, nÆo ocorre a forma‡Æo de pus e o cordÆo umbilical pode demorar pelo menos trˆs semanas para cair.;Biology;Researchers;None
421;manually constructed;SetC;175;Ao longo do tempo, as infec‡äes ficam mais dif¡ceis de controlar.;Biology;Researchers;None
422;manually constructed;SetC;176;A transferˆncia de calor pode ocorrer entre dois corpos de trˆs maneiras diferentes: radia‡Æo, condu‡Æo e convec‡Æo.;Physics;Researchers;None
423;manually constructed;SetC;177;O calor ‚ transferido de um corpo para outro devido … diferen‡a de temperatura entre eles.;Physics;Researchers;None
424;manually constructed;SetC;179;A terapia gen‚tica para tratar esta doen‡a est  sendo objeto de estudo.;Psychology;Researchers;None
425;manually constructed;SetC;180;No transtorno bipolar, os epis¢dios de sintomas sÆo alternados com remissäes, ou seja, per¡odos virtualmente sem sintomas.;Psychology;Researchers;None
426;manually constructed;SetC;181;A temperatura de um corpo est  em rela‡Æo direta com a agita‡Æo de suas mol‚culas.;Physics;Researchers;None
427;manually constructed;SetC;182;Quando a temperatura de um corpo aumenta, ele se expande. ;Physics;Researchers;None
428;manually constructed;SetC;186;A motiva‡Æo ‚ uma for‡a interior que pode mudar durante a vida e direciona e intensifica os objetivos de cada um.;Psychology;Researchers;None
429;manually constructed;SetC;188;A criatividade ‚ uma qualidade que se inicia na infƒncia e busca criar novas coisas com base em ideias.;Psychology;Researchers;None
430;manually constructed;SetC;189;A Hipnose ‚ um estado de consciˆncia que permite ao indiv¡duo ter acesso a mem¢rias e emo‡äes que estÆo armazenadas no inconsciente.;Psychology;Researchers;None
431;manually constructed;SetC;190;Agorafobia ‚ o medo de permanecer em locais p£blicos ou em uma multidÆo.;Psychology;Researchers;None
432;manually constructed;SetC;191;Inteligˆncia emocional caracteriza a maneira como as pessoas lidam com suas emo‡äes e as emo‡äes das pessoas ao seu redor.;Psychology;Researchers;None
433;manually constructed;SetC;192;O sonambulismo ‚ um dist£rbio que ocorre durante o sono, no qual um indiv¡duo consegue fazer alguns tipos de atividades rotineiras.;Psychology;Researchers;None
434;manually constructed;SetC;193;A deficiˆncia mental ‚ uma s‚rie de problemas que afetam o intelecto de um indiv¡duo, mas nÆo interfere nas demais fun‡äes do c‚rebro.;Psychology;Researchers;None
435;manually constructed;SetC;194;Auto-estima ‚ uma opiniÆo de si mesmo e est  relacionada a cren‡as, emo‡äes e comportamento, refletindo a capacidade de se respeitar e confiar em si.;Psychology;Researchers;None
436;manually constructed;SetC;195;A auto-estima baixa pode causar problemas psicol¢gicos, como depressÆo, ansiedade, pois interfere no comportamento das pessoas e provoca sentimentos de incapacidade, inadequa‡Æo e inseguran‡a.;Psychology;Researchers;None
437;manually constructed;SetC;196;A psicose ‚ a perda de contato de um indiv¡duo com sua realidade, e pode provocar del¡rios e alucina‡äes.;Psychology;Researchers;None
438;manually constructed;SetC;197;A depressÆo consiste em um dist£rbio emocional e pode trazer um estado de abatimento e infelicidade, que pode ser transit¢rio ou permanente.;Psychology;Researchers;None
439;manually constructed;SetC;198;Ansiedade ‚ um estado mental de apreensÆo ou medo que ‚ causado quando um indiv¡duo antecipa uma situa‡Æo desagrad vel ou perigosa.;Psychology;Researchers;None
440;manually constructed;SetC;199;A mecƒnica ‚ a parte da f¡sica que estuda o movimento;Physics;Researchers;None
441;manually constructed;SetC;200;O eletromagnetismo estuda a associa‡Æo entre os fen“menos el‚tricos e magn‚ticos.;Physics;Researchers;None
442;manually constructed;SetC;201;As ondas eletromagn‚ticas resultam da combina‡Æo de um campo el‚trico e de um magn‚tico que se propagam no espa‡o;Physics;Researchers;None
443;manually constructed;SetC;202;A onda ‚ um pulso que ‚ capaz de se propagar.;Physics;Researchers;None
444;manually constructed;SetC;203;A trajet¢ria ‚ o espa‡o das posi‡äes que um corpo que se move ocupa.ÿ;Physics;Researchers;None
445;manually constructed;SetC;204;A regressÆo ‚ uma t‚cnica defensiva da psique para retornar ao ponto anterior no tempo a determinado evento traum tico.;Psychology;Researchers;None
446;manually constructed;SetC;205;Espa‡o ‚ a posi‡Æo de um m¢vel em determinado momento em rela‡Æo a um dado referencial.;Physics;Researchers;None
447;manually constructed;SetC;206;Um corpo ‚ considerado em movimento quando seu lugar varia com o passar do tempo.;Physics;Researchers;None
448;manually constructed;SetC;207;Referencial ‚ o ponto em rela‡Æo ao qual pode se identificar se um m¢vel est  em movimento ou em repouso.;Physics;Researchers;None
449;manually constructed;SetC;208;Considera-se um ponto material em repouso em rela‡Æo a um referencial se sua posi‡Æo nÆo varia ao longo do tempo.;Physics;Researchers;None
450;manually constructed;SetC;209;M¢vel ‚ qualquer mat‚ria que se desloca em rela‡Æo a certo ponto de referˆncia;Physics;Researchers;None
451;manually constructed;SetD;3;For‡as de contato: for‡as aplic veis somente enquanto um corpo permanece em contato direto com outro corpo;Physics;Researchers;None
452;manually constructed;SetD;4;For‡as de campo: for‡as aplic veis de um corpo a outro somente quando nÆo ocorre contato entre os corpos;Physics;Researchers;None
453;manually constructed;SetD;6;A fecunda‡Æo ‚ um processo biol¢gico em que ocorre a fusÆo entre o material gen‚tico do gameta masculino e feminino com a consequente forma‡Æo do zigoto.;Biology;Researchers;None
454;manually constructed;SetD;7;Muta‡Æo caracteriza-se como uma altera‡Æo na sequˆncia de nucleot¡deos do genoma.;Biology;Researchers;None
455;manually constructed;SetD;12;O vitiligo ‚ uma doen‡a cutƒnea cujos sintomas sÆo despigmenta‡Æo da pele e forma‡Æo de manchas.;Biology;Researchers;None
456;manually constructed;SetD;13;Segundo a teoria imunol¢gica, o vitiligo caracteriza-se como um doen‡a auto-imune devido … forma‡Æo de anticorpos antimelan¢citos.;Biology;Researchers;None
457;manually constructed;SetD;15;No vitiligo universal, quando mais de 50% da pele apresenta despigmenta‡Æo, a despigmenta‡Æo do restante da pele pode ser recomend vel.;Biology;Researchers;None
458;manually constructed;SetD;16;Pareidolia ‚ um fen“meno psicol¢gico que se caracteriza pela forma‡Æo de imagens de rostos humanos ou animais, sendo causado por est¡mulos aleat¢rios imprecisos.;Psychology;Researchers;None
459;manually constructed;SetD;17;Asteroides sÆo corpos rochosos met licos com uma ¢rbita definida ao redor do sol. Esses possuem pequena dimensÆo, logo nÆo ‚ poss¡vel classific -los como planetas.;Physics;Researchers;None
